time,temperature,rain,snowfall,dew_point,relative_humidity,precipitation,snow_depth,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,es_load_actual_entsoe_transparency,es_load_forecast_entsoe_transparency,es_solar_generation_actual,es_wind_onshore_generation_actual,temp_aug,es_load_actual_entsoe_transparency_aug,es_load_actual_entsoe_transparency_lag1,es_load_actual_entsoe_transparency_lag2,es_load_actual_entsoe_transparency_ma3
2016-10-19 04:00:00,0.5304136253041362,0.0,0.0,0.7635869565217392,0.9101123595505616,0.0,0.0,0.2388663967611336,0.275609756097561,0.2785515320334262,0.3509749303621169,0.1737451737451737,0.3231014383360591,0.3141596603679347,0.0106927710843373,0.2014842783672938,1.7250108617558118,0.3328477739854675,0.2333207531345662,0.2151633329139933,0.25719517479486925
2016-10-19 05:00:00,0.5206812652068127,0.0,0.0,0.7608695652173914,0.9213483146067416,0.0,0.0,0.2307692307692307,0.2609756097560975,0.298050139275766,0.3593314763231198,0.166023166023166,0.4800184509581917,0.4709065179388995,0.0120481927710843,0.1950393854566759,2.082497059565698,0.49189149076030314,0.3231014383360591,0.2333207531345662,0.3454802141429354
2016-10-19 06:00:00,0.5133819951338199,0.0,0.0,0.7554347826086958,0.9325842696629212,0.0,0.0,0.2186234817813765,0.2292682926829268,0.2367688022284122,0.3370473537604456,0.166023166023166,0.5658992745418712,0.5588529093482061,0.0135542168674698,0.1961460842393073,1.0101925302583115,0.5431522637625881,0.4800184509581917,0.3231014383360591,0.4563397212787037
2016-10-19 07:00:00,0.5060827250608272,0.0,0.0,0.7527173913043479,0.9438202247191012,0.0,0.0,0.165991902834008,0.2121951219512195,0.2061281337047353,0.3147632311977715,0.166023166023166,0.5852727806432676,0.5705485723799218,0.0462349397590361,0.1861857951956252,1.4182897616352856,0.6063223490276662,0.5658992745418712,0.4800184509581917,0.5437301687144399
2016-10-19 08:00:00,0.5717761557177615,0.0,0.0,0.7744565217391305,0.8314606741573034,0.0,0.0,0.1417004048582996,0.1658536585365853,0.181058495821727,0.2479108635097492,0.2007722007722007,0.6042269467857593,0.5893615250145675,0.1170180722891566,0.1718638109498079,0.7908576834897082,0.6058809517765165,0.5852727806432676,0.5658992745418712,0.5851330006569624
2016-10-19 09:00:00,0.6520681265206812,0.0,0.0,0.7608695652173914,0.6292134831460674,0.0,0.0,0.1619433198380566,0.1317073170731707,0.233983286908078,0.2479108635097492,0.2837837837837837,0.6077913364364491,0.6070506950803297,0.182078313253012,0.1656142178243604,0.7052925023254328,0.629212570948415,0.6042269467857593,0.5852727806432676,0.5990970212884884
2016-10-19 10:00:00,0.708029197080292,0.0,0.0,0.7255434782608696,0.4831460674157303,0.0,0.0,0.2186234817813765,0.1853658536585365,0.2256267409470752,0.2256267409470752,0.3532818532818532,0.621126347129618,0.6220760842420711,0.2415662650602409,0.1463446390208971,1.5589984609393603,0.6310327434414907,0.6077913364364491,0.6042269467857593,0.6110482101172718
2016-10-19 11:00:00,0.7566909975669099,0.0,0.0,0.6956521739130436,0.3820224719101124,0.0,0.0,0.2834008097165992,0.2292682926829268,0.1894150417827298,0.1838440111420612,0.4227799227799227,0.6160523336268713,0.6090485307583452,0.2700301204819277,0.122387865373348,-1.3295711741206082,0.5967988791717198,0.621126347129618,0.6077913364364491,0.6149900057309758
2016-10-19 12:00:00,0.7956204379562044,0.0,0.0,0.6603260869565217,0.3033707865168539,0.0,0.0,0.3724696356275303,0.3,0.1894150417827298,0.1894150417827298,0.4999999999999999,0.5674508323898184,0.562973445434113,0.2737951807228916,0.1034437862118351,-0.2928612861928055,0.577193354997588,0.6160523336268713,0.621126347129618,0.6015431710487656
2016-10-19 13:00:00,0.8199513381995134,0.0,0.0,0.6277173913043479,0.247191011235955,0.0,0.0,0.4615384615384615,0.3731707317073171,0.1977715877437325,0.1949860724233983,0.5424710424710425,0.5341552396527867,0.5346291517522684,0.2539156626506024,0.1005793893626717,0.4847298309623796,0.5263381952431467,0.5674508323898184,0.6160523336268713,0.5725528018898218
